SNR,BER,FER,CFO,MOD,CODERATE,Classe
18,0,0,8.73486988854329,64,0.5,2
3,0.399947236512333,1,8.58323025926468,2,0.75,0
23,0,0,-1.45127253028171,2,0.666666666666667,2
25,0.0555990347616253,1,3.26133337080162,64,0.5,0
19,0.16537164638616,1,3.12339512993025,64,0.666666666666667,0
12,0.0011255474809758,0.777777777777778,-2.91419072901846,16,0.666666666666667,1
17,0.0211601426965743,1,8.32951106751204,64,0.666666666666667,1
8,0.494849396853361,1,21.0638985111109,16,0.666666666666667,0
6,0.5,1,0,16,0.5,0
17,0,0,8.13183120807224,4,0.666666666666667,2
12,0.0266212795670769,1,26.8172659086583,4,0.75,1
9,0.5,1,0,64,0.5,0
16,0,0,9.46411584364261,2,0.666666666666667,2
2,0.495276026649726,1,2.19472576963601,64,0.666666666666667,0
8,0.5,1,0,2,0.666666666666667,0
23,0,0,16.5591488572201,4,0.5,2
10,0.000131414679019646,0.111111111111111,13.1084020299821,4,0.5,1
18,0.101003437097851,1,22.7064209388878,64,0.666666666666667,0
20,0.0329314907380182,1,-4.0347417868739,16,0.5,1
20,0.00248169443215883,0.666666666666667,16.1633265930476,4,0.666666666666667,1
10,0.5,1,0,4,0.75,0
2,0.5,1,0,64,0.5,0
21,0.0272179829996304,1,-1.16264419758832,16,0.75,1
7,0,0,9.18203313302907,4,0.666666666666667,1
19,0,0,13.4624097010737,2,0.5,2
21,7.608861062197e-05,0.111111111111111,11.9264213580289,64,0.5,2
17,0,0,12.7198393703641,16,0.75,2
10,0.487986447083354,1,7.03082641171278,64,0.666666666666667,0
3,0.5,1,0,4,0.75,0
24,0,0,10.1119203021809,4,0.666666666666667,2
16,0.0120872192873758,1,7.74971911333069,16,0.75,1
2,0.5,1,0,2,0.75,0
13,0.00471823498139288,0.666666666666667,11.0030664550191,2,0.5,1
20,0.041945625437782,1,12.6077046184063,64,0.666666666666667,1
24,0,0,8.8812754222418,4,0.75,2
1,0.447772150040373,1,23.5749580103986,16,0.666666666666667,0
19,0.352953325072284,1,7.50114012139911,16,0.75,0
18,0,0,2.57146677148745,64,0.5,2
24,0,0,6.43765491028643,2,0.666666666666667,2
25,0,0,0.705871271704226,2,0.5,2
22,0,0,15.0776519004566,2,0.666666666666667,2
3,0.5,1,0,64,0.5,0
3,0.497336656404242,1,13.2106521878856,64,0.666666666666667,0
10,0.454511898558277,1,14.6629984691828,64,0.75,0
23,0.00141834686218033,0.444444444444444,16.9855959416134,4,0.75,1
24,0,0,18.4199310579602,4,0.5,2
22,0,0,13.0122070435445,16,0.75,2
12,0,0,7.63692605071438,2,0.75,1
21,0.0964667937252602,1,9.25804240698687,64,0.666666666666667,0
25,0,0,8.74095609459875,2,0.75,2
25,0.000188176712408083,0.333333333333333,3.61966923510293,64,0.75,2
4,0.5,1,0,2,0.5,0
17,0,0,18.020278018762,2,0.666666666666667,2
7,0.332148524967934,1,12.9779445573559,64,0.5,0
23,0,0,14.1365515514626,2,0.666666666666667,2
25,0,0,11.0060903287119,16,0.666666666666667,2
0,0.5,1,0,64,0.666666666666667,0
18,0,0,0.535832599453989,16,0.666666666666667,2
13,0,0,9.99787820998556,16,0.5,1
18,0,0,9.77782525202481,16,0.5,2
3,0.5,1,0,16,0.75,0
19,0,0,3.13626842852509,4,0.5,2
1,0.5,1,0,64,0.666666666666667,0
0,0.5,1,0,2,0.666666666666667,0
20,0,0,13.3844610905794,64,0.666666666666667,2
11,0,0,9.92793430314684,2,0.666666666666667,1
16,0.338349360150725,1,9.47589983253833,16,0.666666666666667,0
15,0,0,13.2926899537342,4,0.75,2
2,0.5,1,0,64,0.75,0
15,0.00488054088132351,1,-0.919315727626249,64,0.5,1
5,0.0202684742158426,0.666666666666667,-7.9093292378376,2,0.5,0
23,0,0,12.9973870576201,16,0.666666666666667,2
9,0.493130285440988,1,6.69859819956714,64,0.5,0
8,0.5,1,0,2,0.75,0
2,0.5,1,0,4,0.666666666666667,0
10,0.0047966357842171,0.555555555555556,15.2012191479785,4,0.5,1
0,0.5,1,0,4,0.666666666666667,0
4,0.5,1,0,4,0.5,0
0,0.5,1,0,2,0.666666666666667,0
0,0.5,1,0,16,0.5,0
12,0.39588904106611,1,8.12740739990836,16,0.75,0
13,0.224240867160929,1,-2.16828359437823,16,0.666666666666667,0
12,0.5,1,12.7480666521187,4,0.75,0
16,0,0,2.61210028249562,2,0.666666666666667,2
22,0,0,5.81757633258755,2,0.5,2
6,0.454314224222266,1,20.1969628435282,16,0.75,0
1,0.5,1,0,16,0.5,0
14,0.472280122749117,1,8.40619494496686,64,0.75,0
19,0.0255463219452139,0.888888888888889,17.6244367275961,2,0.75,1
23,0,0,6.8477484436277,16,0.75,2
18,0.0254010258420726,0.888888888888889,6.25512697099965,16,0.5,1
24,0,0,14.6703440212128,2,0.5,2
17,0,0,8.19725555149996,2,0.5,2
24,0,0,5.51381664386534,16,0.75,2
9,0,0,12.022867483415,2,0.5,1
3,0.5,1,0,16,0.666666666666667,0
8,0.498400497944531,1,14.5153939745863,64,0.75,0
17,0,0,9.14045354670052,2,0.75,2
20,0.0632930981120396,1,23.2845888933374,64,0.666666666666667,0
13,0.483809565167043,1,5.02592235700365,64,0.75,0
19,0,0,8.21857054309583,2,0.5,2
6,0.5,1,0,4,0.75,0
14,0.5,1,0,4,0.75,0
10,0.143427598847866,1,21.1078117167423,4,0.75,0
13,0,0,0.949928657626692,4,0.5,1
20,0.0332710902669214,1,6.53505370798683,64,0.75,1
17,0,0,-3.05059853372873,4,0.666666666666667,2
1,0.5,1,0,64,0.75,0
4,0.5,1,0,4,0.5,0
6,0.488157283026255,1,4.39003057536948,16,0.666666666666667,0
24,0,0,11.0904264640654,4,0.5,2
13,0.484401834822496,1,-10.4746890952843,64,0.5,0
23,0,0,12.864933252763,4,0.5,2
23,0,0,13.0854344660209,2,0.666666666666667,2
17,0.000130924325739722,0.222222222222222,14.4958747155187,4,0.75,2
12,0.0970340455098141,1,14.6048569959139,64,0.75,0
20,0,0,12.3166217089633,64,0.5,2
23,0,0,1.54126237815358,16,0.666666666666667,2
24,0,0,-0.6604107283885,64,0.5,2
6,0.499230318135171,1,11.4046307013684,64,0.666666666666667,0
4,0,0,-2.68721406780332,2,0.666666666666667,0
3,0.5,1,0,16,0.5,0
18,0.483702291941553,1,-2.7716661491243,64,0.666666666666667,0
15,0,0,3.76528688175293,4,0.75,2
6,0.0831736203253231,1,11.690849996933,4,0.666666666666667,0
6,0.498965028081756,1,12.6319225275085,64,0.75,0
0,0.5,1,0,4,0.666666666666667,0
10,0.5,1,0,16,0.666666666666667,0
19,0.184557929477158,1,16.7947733577888,64,0.75,0
10,0.232352877236462,1,1.63599494950185,64,0.5,0
0,0.497876498176133,1,13.3218883723021,64,0.75,0
22,0,0,6.10420265050368,16,0.75,2
11,0.443404536445717,1,10.1511528134591,16,0.666666666666667,0
25,0,0,9.95432077311039,2,0.75,2
12,0.131840796019901,1,1.3351572558489,4,0.75,0
6,0.186343050608979,1,17.212663124147,2,0.75,0
23,0,0,21.0178874184136,64,0.5,2
20,0,0,9.88745094017485,4,0.5,2
18,0.000882093501911203,0.333333333333333,15.8846215478848,16,0.5,2
8,0.220425365088699,1,-2.34375165233498,16,0.5,0
18,0.0477727776690798,1,5.08316023053297,16,0.75,1
12,0.035457963089542,1,13.8729050597233,2,0.5,1
7,0.116740857117919,1,18.0455106464519,4,0.75,0
11,0.501179723235481,1,1.73595147365579,64,0.75,0
22,0.000868629034231324,0.222222222222222,8.51795910703236,16,0.666666666666667,2
0,0.5,1,0,2,0.75,0
1,0.5,1,0,64,0.75,0
23,0,0,16.2810095749662,2,0.75,2
5,0.5,1,0,16,0.666666666666667,0
19,0.00525658716078586,0.555555555555556,15.6707803879553,4,0.5,1
15,0.472591338081177,1,9.3757042078993,64,0.75,0
23,0.342088973594618,1,0.0580015654705434,64,0.666666666666667,0
0,0.5,1,0,2,0.666666666666667,0
3,0.0116739216462208,1,22.4226165287955,2,0.75,0
9,0.00181827116811637,0.333333333333333,-3.58381642497556,4,0.666666666666667,1
0,0.499001215911065,1,19.6329096347044,64,0.75,0
24,0.0168373225504902,1,-1.5537263159556,16,0.75,1
17,0,0,2.23632948714693,4,0.5,2
7,0.5,1,0,16,0.75,0
7,0.5,1,-4.8416538810744,2,0.75,0
0,0.5,1,0,4,0.75,0
6,0.143044878112885,1,3.5137308271259,4,0.5,0
10,0.268687758447723,1,-0.198921166063034,16,0.666666666666667,0
5,0,0,11.2326091987231,2,0.5,0
12,0.000307787011388119,0.111111111111111,10.6000475219429,2,0.75,1
17,0.00154927118792005,0.222222222222222,19.6222608463537,4,0.75,1
13,0.0567711413364873,0.666666666666667,9.68059360190813,4,0.5,0
15,0,0,14.1427654601453,2,0.666666666666667,2
21,0,0,6.97782404912342,4,0.75,2
18,0,0,2.74421830301939,2,0.75,2
3,0.5,1,0,2,0.5,0
23,0.00395726157499011,0.222222222222222,11.8616529310606,2,0.75,1
4,0.496916978639066,1,10.1887976012962,16,0.666666666666667,0
7,0.2979378270237,1,-2.20449804882657,2,0.75,0
2,0.5,1,0,4,0.666666666666667,0
16,0.359246940150873,1,13.9231281639766,16,0.75,0
16,0,0,6.48945270908745,4,0.75,2
0,0.5,1,0,4,0.75,0
10,0.151807647992348,1,8.93109266348969,16,0.75,0
2,0.5,1,0,2,0.75,0
19,0.5,1,0,64,0.5,0
2,0.5,1,0,16,0.75,0
3,0.111842105263158,1,3.12904278535329,4,0.666666666666667,0
18,0,0,7.87406972749475,2,0.5,2
13,0.0374611563776946,1,3.96302696843891,16,0.666666666666667,1
5,0.484878240377062,1,3.18129804671641,4,0.75,0
9,0,0,14.1678791334408,2,0.666666666666667,1
25,0,0,16.0663078033327,16,0.5,2
18,0.0244045868862099,1,4.4412449033916,16,0.5,1
14,0,0,8.22835500932102,2,0.75,1
2,0.000842501734562395,0.333333333333333,16.9807392125595,2,0.666666666666667,0
2,0.5,1,0,16,0.5,0
17,0.0780125654905541,1,25.1503877031811,16,0.75,0
25,0,0,10.0149727899338,4,0.666666666666667,2
24,0,0,18.5928185124565,2,0.5,2
6,0.5,1,0,64,0.666666666666667,0
14,0.00386932242887922,0.555555555555556,14.4300514418983,2,0.75,1
0,0.5,1,0,4,0.75,0
10,0.29674080598987,1,-11.3748356281992,16,0.666666666666667,0
15,0.0167434414714626,1,3.16225169915542,16,0.5,1
13,0.274024613773239,1,-0.157784874873068,4,0.75,0
24,0,0,3.16534412980756,64,0.666666666666667,2
0,0.5,1,0,2,0.5,0
6,0,0,15.5202121200323,4,0.5,0
9,0.374097726883457,1,10.9541376118203,16,0.666666666666667,0
11,0,0,1.8785528611909,2,0.666666666666667,1
25,0,0,17.4990982797013,4,0.75,2
25,0,0,3.4801317019276,2,0.5,2
25,0.145185571188698,1,10.4723158266342,64,0.75,0
2,0.5,1,0,4,0.666666666666667,0
21,0.0144238622627332,0.888888888888889,11.4421717529559,16,0.5,1
22,0,0,11.0493175047406,2,0.75,2
16,0.0965274158994847,1,20.0220427598233,64,0.75,0
12,0,0,5.5942507401816,2,0.666666666666667,1
24,0,0,9.48717425476564,4,0.75,2
9,0.5,1,0,64,0.666666666666667,0
23,0,0,0.436803937690037,4,0.666666666666667,2
4,0.5,1,0,4,0.666666666666667,0
2,0.5,1,0,16,0.5,0
13,0.00089592598022447,0.666666666666667,22.213783012699,64,0.666666666666667,1
21,0,0,7.64606522706644,4,0.75,2
6,0.490971151728694,1,7.27581738794703,16,0.666666666666667,0
8,9.80103891012447e-05,0.222222222222222,27.46871938008,16,0.5,1
24,0,0,19.4443416469053,4,0.75,2
22,0,0,19.19644672102,16,0.666666666666667,2
14,0,0,7.05818122999186,4,0.5,1
21,0,0,12.0539560446954,4,0.75,2
6,0.5,1,0,2,0.666666666666667,0
6,0.495997626078397,1,15.0432236131275,64,0.75,0
8,0.5,1,0,64,0.5,0
15,0.0291673904232529,1,17.7580716815767,64,0.75,1
21,0,0,3.53818836068622,4,0.75,2
6,0.488328527912167,1,-0.097205588399274,64,0.666666666666667,0
0,0.5,1,0,2,0.75,0
2,0.5,1,-7.9979861829449,64,0.75,0
2,0.5,1,0,4,0.75,0
13,0.5,1,1.50278175388378,16,0.5,0
21,0.311287283760307,1,3.65699776889571,16,0.666666666666667,0
12,0.488165632279399,1,7.46189984878023,64,0.666666666666667,0
7,0.101644035461789,1,5.59428751758295,4,0.75,0
10,0.278440835670341,1,6.74709054081496,64,0.5,0
4,0.498436685773841,1,11.5916425662767,64,0.75,0
25,0,0,11.4222040601137,16,0.5,2
22,0.246504255688727,1,13.0969420457774,64,0.75,0
4,0.502402871866134,1,25.7827582774346,64,0.75,0
25,0,0,-1.13154112910749,2,0.666666666666667,2
24,0,0,14.7880499345208,64,0.75,2
24,0,0,19.8148283436067,4,0.5,2
4,0.00174455747211165,0.444444444444444,7.71530113989254,4,0.666666666666667,0
6,0.5,1,0,64,0.75,0
2,0.5,1,17.1105540066959,16,0.666666666666667,0
25,0,0,4.08289464601748,4,0.5,2
12,0.011536861680002,1,5.70969740877859,16,0.666666666666667,1
5,0.5,1,0,16,0.5,0
9,0.000263817438332674,0.111111111111111,13.3518665804794,2,0.75,1
7,0.127439384979302,1,3.44180093148741,4,0.5,0
8,0.00281527859301289,1,-4.91272877572477,16,0.75,1
4,0,0,1.48797259574406,2,0.75,0
22,0.000441046750955601,0.222222222222222,10.9049054800493,16,0.5,2
14,0,0,-1.22040558514271,2,0.75,1
25,0,0,18.3598472242955,64,0.666666666666667,2
20,0.148254299114122,1,10.1699497573956,64,0.75,0
12,0.277582030389782,1,16.9670757617265,16,0.666666666666667,0
20,0.111347309778625,1,0.307412381563243,64,0.666666666666667,0
14,0.0884420789802221,1,8.45076581198432,4,0.5,0
24,0,0,7.49980762954142,2,0.75,2
3,0.460781756125133,1,5.91702491560942,64,0.5,0
6,0.5,1,0,4,0.666666666666667,0
13,0.0296857964119338,1,13.8323230731861,2,0.666666666666667,1
22,0,0,-3.86160165469424,16,0.666666666666667,2
14,0,0,13.8688609573062,4,0.75,1
6,0.500644143361705,1,14.8253557219377,64,0.75,0
11,0.483462162005674,1,11.83151775722,64,0.75,0
15,0.444591050513936,1,23.5306615856979,64,0.666666666666667,0
6,0.48915510168456,1,2.21655836932745,4,0.75,0
2,0.5,1,0,2,0.75,0
3,0.5,1,0,4,0.666666666666667,0
12,0.00816107120168108,1,23.6158142684031,64,0.666666666666667,1
23,0.0590151120375195,1,-7.21071555215987,64,0.75,0
10,0,0,6.64839162330484,2,0.75,1
14,0.139072146475753,1,11.9803136892026,64,0.666666666666667,0
20,0,0,11.1443036533484,4,0.75,2
9,0.5,1,7.12800595695597,2,0.75,0
11,0,0,6.91803358627405,4,0.666666666666667,1
17,0.0327551087456469,1,4.58987678709522,4,0.5,1
16,0.00340451872485299,0.888888888888889,15.1392186075866,64,0.666666666666667,1
10,0.000785545954438335,0.333333333333333,2.70356571054713,4,0.75,1
25,0,0,18.8169749778371,16,0.666666666666667,2
7,0.5,1,0,16,0.666666666666667,0
14,0.411376006021655,1,-6.72591010897457,64,0.75,0
16,0,0,4.99420792650257,4,0.666666666666667,2
4,0.5,1,0,4,0.5,0
6,0.5,1,0,2,0.75,0
6,0,0,9.52016789624938,4,0.666666666666667,0
9,0.350877192982456,1,16.6749985130808,16,0.75,0
25,0,0,13.6301930371772,2,0.5,2
21,0,0,21.1198869326782,2,0.5,2
9,0,0,17.7539470796237,4,0.75,1
8,0.00633161851998417,0.555555555555556,11.591942199751,2,0.75,1
21,0,0,23.9456620152103,2,0.75,2
17,0.0306711688565906,1,10.6644175037955,16,0.666666666666667,1
4,0.5,1,15.8702604239612,2,0.666666666666667,0
17,0,0,17.8040522512965,4,0.75,2
10,0.369088924725928,1,11.5934567632983,64,0.666666666666667,0
0,0.5,1,0,4,0.666666666666667,0
3,0.0355895958802479,1,17.2504654873946,4,0.75,0
21,0.000195656427313637,0.333333333333333,25.2182270591705,64,0.5,2
10,0.158658462075587,1,9.63047272839708,4,0.75,0
18,0,0,10.7482884137134,2,0.75,2
2,0.5,1,0,64,0.666666666666667,0
6,0.0399222488038277,1,21.3931406345603,2,0.5,0
6,0.00227971057587471,0.333333333333333,-8.17610614464027,2,0.666666666666667,0
17,0,0,4.79358899786236,4,0.75,2
21,0,0,16.0502959944436,64,0.666666666666667,2
2,0.5,1,0,16,0.666666666666667,0
20,0,0,14.459139330214,64,0.666666666666667,2
15,0.5,1,0,2,0.666666666666667,0
11,0.000245712320015726,0.222222222222222,3.13842312368036,4,0.666666666666667,1
15,0.000260552371026576,0.333333333333333,2.27894385008223,64,0.75,2
15,0.210439032905647,1,10.9099071840052,4,0.75,0
7,0.443149579338681,1,9.87762938361655,16,0.75,0
21,0,0,5.85965424551718,64,0.75,2
9,0,0,27.5619372494738,2,0.666666666666667,1
8,0,0,10.5124147370727,2,0.5,1
24,0,0,20.7017338977312,2,0.5,2
18,0,0,9.06014183114501,2,0.666666666666667,2
21,0,0,7.50089179180208,4,0.75,2
18,0,0,3.03794771819914,64,0.666666666666667,2
17,0,0,18.1800159985958,16,0.5,2
0,0.5,1,0,16,0.666666666666667,0
22,0,0,4.69604600627375,16,0.5,2
22,0,0,-1.34633088104523,2,0.75,2
11,0.00548092686388216,1,13.6481561914072,16,0.666666666666667,1
17,0,0,-4.52053881051294,16,0.75,2
1,0.5,1,0,64,0.5,0
12,0.0486510393631137,1,0.233306712503512,4,0.666666666666667,1
17,0.227689732385487,1,19.0403960439227,64,0.5,0
2,0.0444247874588432,1,5.74732137815978,4,0.666666666666667,0
22,0,0,11.9637342505528,2,0.5,2
2,0.476488619317811,1,11.9244400775841,16,0.75,0
12,0.088214887501239,1,16.7562832738195,2,0.666666666666667,0
20,0,0,11.0352131986748,16,0.5,2
4,0.5,1,0,4,0.666666666666667,0
5,0.291917604957668,1,8.19429435800717,4,0.75,0
4,0.5,1,0,4,0.75,0
4,0.5,1,0,16,0.666666666666667,0
17,0,0,11.6502308901316,2,0.75,2
22,0,0,20.7873217746597,16,0.75,2
8,0.452311678536275,1,23.3710685824551,64,0.75,0
8,0.00246659479238133,0.666666666666667,14.1838908131699,16,0.5,1
7,0,0,6.5273431197862,4,0.666666666666667,1
25,0.000131908719166337,0.111111111111111,15.995200300425,2,0.75,2
21,0,0,3.58972489380211,2,0.5,2
22,0.00386226760932181,0.666666666666667,14.036130599624,4,0.75,1
21,0.0551568314726209,0.111111111111111,8.12337261619721,2,0.5,0
20,0,0,17.6830236736428,2,0.5,2
18,0,0,10.1130067923325,64,0.5,2
6,0.472195047718429,1,9.94820242008187,64,0.5,0
12,0.408720546135213,1,5.72061268423807,16,0.666666666666667,0
18,0,0,8.1138659654454,4,0.5,2
14,0,0,7.04766620055993,16,0.5,1
21,0,0,5.93560955831423,16,0.666666666666667,2
8,0.5,1,0,16,0.666666666666667,0
8,0.5,1,0,64,0.75,0
15,0.444216178612579,1,4.95376459912774,16,0.75,0
12,0.492962908664419,1,17.445185379503,64,0.666666666666667,0
7,0.5,1,0,16,0.666666666666667,0
20,0.0557023660965524,1,13.0202349078097,16,0.666666666666667,0
19,0.000792942808999901,0.111111111111111,8.0925502685975,2,0.666666666666667,2
0,0.5,1,0,4,0.5,0
8,0.5,1,0,16,0.5,0
12,0.000199362041467305,0.111111111111111,17.1283703010113,2,0.5,1
17,0.00117393856388182,0.555555555555556,6.64614739320158,16,0.75,1
9,0.00189069164138416,0.222222222222222,-1.66446871599424,2,0.75,1
23,0,0,-4.27567732301029,4,0.5,2
23,0.000147427392009435,0.222222222222222,11.9023947833147,4,0.666666666666667,2
12,0.419583405708992,1,11.6951615076774,64,0.75,0
6,0.00425305688463583,0.777777777777778,8.09700095738769,2,0.5,0
4,0.5,1,0,4,0.75,0
6,0.473539459209079,1,7.36572555522746,64,0.75,0
6,0.5,1,0,4,0.666666666666667,0
6,0,0,14.9357202912938,4,0.666666666666667,0
20,0,0,-2.18388912079712,4,0.75,2
16,0,0,21.5321958346046,2,0.75,2
20,0,0,7.39071370548984,16,0.5,2
0,0.5,1,0,2,0.666666666666667,0
20,0,0,14.9070088052411,16,0.75,2
10,0.0341956586381207,1,-2.48270580605663,2,0.666666666666667,1
0,0.5,1,0,2,0.5,0
23,0.000465178096757044,0.222222222222222,5.55750573541028,2,0.5,2
21,0,0,16.492575493105,4,0.75,2
19,0.22945255051821,1,8.4091735904357,64,0.75,0
13,0.488165632279399,1,1.04777041910154,64,0.666666666666667,0
23,0.000138461287852873,0.222222222222222,5.43209822944997,64,0.666666666666667,2
4,0.476014706733831,1,8.51093102569045,64,0.75,0
21,0.111719819996087,1,20.3194464337884,16,0.75,0
14,0.454629448466271,1,-3.23810299778593,16,0.75,0
2,0.5,1,0,16,0.75,0
14,0.296630698084122,1,14.6128938474095,16,0.666666666666667,0
23,0.00233481714235838,0.444444444444444,6.26188196714195,4,0.75,1
4,0.5,1,0,2,0.666666666666667,0
21,0.0031210986267166,0.777777777777778,8.77978436511222,4,0.5,1
22,0,0,5.56422473102972,4,0.75,2
25,0.0243151738996614,0.888888888888889,3.0088445653728,2,0.75,1
16,0.0242864624247185,1,9.77789678858408,4,0.75,1
1,0.5,1,0,64,0.5,0
4,0.499314884142015,1,22.1049762644652,16,0.666666666666667,0
9,0.466984292414204,1,25.3663519903635,64,0.75,0
3,0,0,5.63108736854767,4,0.666666666666667,0
0,0.5,1,0,4,0.75,0
4,0.5,1,0,64,0.75,0
19,0,0,18.3936626845634,64,0.5,2
18,0.000842501734562395,0.333333333333333,6.2667209747423,2,0.666666666666667,2
15,0.0447727124502707,1,14.795342509679,16,0.75,1
20,0.00677131425053863,0.444444444444444,-0.203915117453147,2,0.75,1
1,0.5,1,0,4,0.5,0
17,0,0,9.79512949301446,4,0.75,2
8,0.5,1,0,16,0.75,0
19,0.00126262626262626,0.333333333333333,1.93397584289332,2,0.5,1
16,0.271288506271875,1,-4.44554592613896,16,0.75,0
17,0,0,7.62882730409723,2,0.666666666666667,2
16,0,0,9.97705406557523,4,0.666666666666667,2
25,0,0,5.57062260808021,16,0.666666666666667,2
12,0.231892580613545,1,20.4023827397274,16,0.5,0
10,0.017870560946127,1,3.91399068113352,16,0.5,1
17,0,0,17.6700182557611,2,0.5,2
15,0,0,12.7087986487364,2,0.666666666666667,2
4,0.00301944226237235,0.75,15.6145124673339,4,0.75,0
7,0.499054327267984,1,14.1742191042048,64,0.5,0
11,0.0158986137581651,1,4.06026261846935,64,0.666666666666667,1
15,0,0,10.7834884290684,4,0.5,2
18,0,0,12.654720807917,2,0.75,2
4,0,0,7.82262861500502,2,0.666666666666667,0
17,0,0,2.20914653420694,2,0.75,2
14,0.0892672858617131,1,10.4795238924876,4,0.666666666666667,0
18,0,0,18.8887017420665,16,0.666666666666667,2
23,0,0,3.70711300542054,64,0.5,2
21,0,0,9.24549529941771,2,0.75,2
6,0.484423574425531,1,8.28566435138836,64,0.5,0
22,0,0,12.4420362605731,4,0.75,2
2,0.5,1,0,2,0.666666666666667,0
24,0.0223641390785192,1,3.12501167103294,16,0.666666666666667,1
2,0.5,1,0,64,0.5,0
7,0.191099216968976,1,12.3341938155459,2,0.666666666666667,0
15,0.479586512750277,1,20.0346439565015,16,0.75,0
3,0.5,1,0,64,0.666666666666667,0
6,0.482793104197917,1,19.6886078806883,64,0.5,0
1,0.5,1,0,16,0.5,0
22,0.000525658716078586,0.222222222222222,12.7059706413559,4,0.5,2
6,0.5,1,10.1780356792723,4,0.5,0
14,0.0181809271782809,1,18.3375586779724,16,0.5,1
15,0,0,15.8384155664631,4,0.5,2
19,0.00426504858637823,0.666666666666667,11.5396606285803,2,0.75,1
4,0.412412116433406,1,-3.59724518403937,4,0.5,0
19,0.0516039051603905,1,-1.60891085595987,16,0.666666666666667,0
7,0.00611969825430988,1,14.8842229228054,16,0.75,1
12,0.397573967923108,1,10.0908220644537,64,0.75,0
4,0.5,1,0,2,0.75,0
20,0,0,2.13273005222419,4,0.5,2
17,0,0,8.00864438051544,4,0.5,2
25,0,0,14.5968604876253,16,0.5,2
6,0.5,1,0,64,0.5,0
16,0,0,0.799187714170909,2,0.666666666666667,2
2,0.5,1,0,4,0.5,0
19,0.000179185196044894,0.333333333333333,7.48621085086958,64,0.666666666666667,2
9,0.150271221228559,1,4.55753198860387,64,0.666666666666667,0
2,0.5,1,0,2,0.5,0
19,0,0,11.7287990809721,2,0.75,2
6,0.297805182412097,1,18.6029054946337,16,0.666666666666667,0
4,0.5,1,0,2,0.5,0
20,0,0,16.5156882488431,4,0.666666666666667,2
20,0.0664347087457937,1,3.60838385541413,16,0.5,0
25,0,0,4.80754223257005,2,0.75,2
10,0.5,1,-1.47443515469929,64,0.5,0
1,0.000131908719166337,0.222222222222222,7.12685947025811,2,0.75,0
1,0.5,1,0,64,0.666666666666667,0
0,0.5,1,0,2,0.666666666666667,0
1,0.5,1,0,2,0.75,0
0,0.5,1,0,4,0.5,0
21,0,0,5.52161531356814,2,0.666666666666667,2
0,0.5,1,0,4,0.666666666666667,0
17,0,0,6.65927253154708,64,0.666666666666667,2
1,0.5,1,0,64,0.666666666666667,0
18,0.00318680596622643,0.333333333333333,4.70560669288211,4,0.5,1
17,0.0207721906997978,1,13.1567716823874,16,0.75,1
18,0,0,2.47752601739124,4,0.75,2
13,0,0,16.8939017060979,2,0.5,1
12,0.381095241200896,1,-3.01998668921915,16,0.75,0
4,0.5,1,0,2,0.75,0
10,0.5,1,0,2,0.666666666666667,0
24,0,0,3.76971998083416,4,0.5,2
3,0.5,1,0,64,0.666666666666667,0
15,0.140408777719877,1,15.5256596988044,64,0.75,0
7,0.497255208587858,1,2.71458178905783,64,0.666666666666667,0
2,0.5,1,0,2,0.75,0
16,0,0,7.72098306681613,16,0.5,2
14,0,0,2.80493151759724,4,0.666666666666667,1
2,0,0,-1.9288643033889,2,0.75,0
3,0.5,1,0,4,0.666666666666667,0
23,0,0,-0.0527050137893447,4,0.75,2
10,0.423846332001621,1,5.54384516185493,64,0.75,0
7,0.039424403705894,0.888888888888889,-4.10457071800765,4,0.5,1
10,0.41041199489953,1,-9.16960561715202,2,0.75,0
0,0.5,1,0,16,0.75,0
2,0.5,1,0,16,0.75,0
15,0.339344182182476,1,16.0170000435691,64,0.666666666666667,0
21,0.00469575425552729,0.888888888888889,9.36204942967961,64,0.5,1
5,0.498639337617972,1,19.2447076101191,64,0.75,0
15,0.134981195243375,1,16.1023855563788,64,0.5,0
3,0.498362242239262,1,14.0299311395368,64,0.75,0
1,0.49753560882404,1,9.11235458940397,64,0.75,0
24,0.0514032913758995,1,5.51068891376922,16,0.75,0
19,0,0,7.18564409067383,64,0.666666666666667,2
23,0,0,-0.807847689716491,64,0.666666666666667,2
6,0.5,1,0,2,0.5,0
17,0,0,12.5654994024512,2,0.75,2
15,0.00850910046652211,0.777777777777778,11.3170401003409,4,0.5,1
16,0.0156672776468535,1,4.07103821747381,4,0.75,1
15,0,0,12.5207383056077,16,0.666666666666667,2
22,0.000101325922065891,0.111111111111111,10.5699012596476,64,0.75,2
0,0.5,1,0,4,0.666666666666667,0
5,0.5,1,0,64,0.5,0
10,0.00162715016271502,0.888888888888889,9.07747536235203,16,0.666666666666667,1
8,0.381480015829046,1,23.2797331560592,2,0.75,0
11,0,0,17.3824201144832,2,0.666666666666667,1
3,0.5,1,0,64,0.5,0
22,0,0,8.29202384230325,4,0.5,2
21,0,0,4.04227866734477,64,0.5,2
20,0,0,15.7697566478677,16,0.666666666666667,2
19,0.390263594309156,1,25.3212811615541,4,0.75,0
10,0.296776388165132,1,14.7537453785599,64,0.75,0
25,0,0,1.87069572577798,16,0.75,2
21,0,0,17.127303203594,64,0.5,2
16,0,0,5.16931786994951,2,0.5,2
